Austen,Austen_Title,Austen_Title2,PROTAG.NAME,PROTAG.GENDER,Combination,Combination_Class,Combination_Class2,STORY.ID,Short_Title,Author_Gender,Canonicity,PUB..DATE,GENRE,PREDICATE,AGENT,PATIENT,POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,DESCRIPTIVENESS,ABSTRACTION,DISTINCTIVENESS_SKEW,DISTINCTIVENESS_SKEW.woSaid.,DEPTH,CLASS.SIMILARITY,HOMOGENEITY,DISTINCTIVENESS_KL,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,MENTIONS,POPULATION,SOCIO,COMM,COG_PER,COG_PER_RATIO
,,,Bart,M,m_M,All,Male_Male,Chadwyck_1851_Thompson_TheRangersor,1851_Thompson_TheRangersor,m,non,1851,vic,-0.5785143473,-0.0750175337,-0.0721586853,0.4845372143,-1.1962560823,0.3041899018,-0.5748612308,0.994126225,-0.4757280579,-0.5985346993,0.3117857498,-0.9566588096,-0.7145163953,-0.8781609738,-0.3834601156,-0.0295608776,-0.5316437213,0.0516189515,-0.4675005029,0.7036881339,-0.4750073168,-0.551065672,-0.6049949882,-0.7186856093,0.6198003611,-0.7452963868,-0.2902061919,-0.504039014,-0.2813880148,-0.0373063028,0.4097654427
,,,Sidney,M,f_M,All,Mixed,Chadwyck_1852_Hale_NorthwoodorLife,1852_Hale_NorthwoodorLife,f,non,1852,vic,-0.5442150739,-0.2081148092,-0.3064174024,0.6870567104,0.3865539646,0.9962634563,-0.1679371082,0.994126225,-0.5343276097,-0.5687936246,-0.1298840539,-0.4063312998,0.0485432538,-1.5897070507,0.5280662827,0.0740901724,-0.4345963024,-0.3479844621,-0.10822258,-0.6879856025,-0.5730116158,-0.4918590464,1.1298723207,1.1071539488,-0.6884936001,1.1575584839,-0.2204597364,-0.9500806541,-0.353714739,0.5271008325,0.8066482246
,,,Frank,F,m_F,All,Mixed,Chadwyck_1852_Hall_FrankFreemanBarber,1852_Hall_FrankFreemanBarber,m,non,1852,vic,0.2801839213,1.0694391248,0.7513822402,-1.3727384645,0.5705387222,1.2990456363,-0.593388781,-0.7147512654,-0.5766862935,0.2675822025,-1.0284463297,-1.0941285041,-0.7271472024,1.4547531801,-0.5845604765,-0.7856661728,0.3350235657,-1.2581614342,-0.5069986253,2.1022937197,0.5749346703,-0.6126110184,0.976876911,-0.5731135545,-0.6884936001,-0.5187800253,0.6606783713,-1.3918216074,-0.3575234122,0.7015050828,1.1604417062
,,,Zenobia,F,m_F,All,Mixed,Chadwyck_1852_Hawthorne_TheBlithedaleRomance,1852_Hawthorne_TheBlithedaleRomance,m,can,1852,vic,-0.3938035063,-1.2563266836,0.233258012,1.0347762091,0.1863352578,-0.439002722,-0.2705311328,0.5669068524,-0.1321758386,-0.3596169739,0.5213105675,-0.2084153451,-1.1557510778,-0.3274134536,0.7946334711,-0.5280941963,-0.1484545686,1.2230522508,0.7979688142,-0.1761188618,-0.0481221918,-0.2519120568,-0.827643046,-0.3441537753,-0.0343466195,0.1936782538,0.4633835057,0.2778675336,-0.0488969685,-0.4640233931,-0.293811944
,,,Robin,M,m_M,All,Male_Male,Chadwyck_1852_Hawthorne_TheSnow-Imageand,1852_Hawthorne_TheSnow-Imageand,m,can,1852,vic,-0.8373678848,-0.1793953494,-0.4311407707,0.9339476819,-1.5371690155,2.5062421205,-0.5813284066,-1.1419706379,-0.5518349071,-0.5235715687,0.0365665348,-1.180095141,-0.9788599646,0.7196625864,-1.039056015,-1.3741968657,0.1087256529,0.6143924682,0.0894972787,1.431207695,-0.8596395442,1.8120433808,0.5984367692,-0.4042776435,-0.6884936001,-0.8199628956,0.5612958777,-2.4549764792,-1.0529098524,2.8339808124,-0.009849748
,,,Jasper,M,m_M,All,Male_Male,Chadwyck_1852_Herbert_TheCavaliersof,1852_Herbert_TheCavaliersof,m,non,1852,vic,-0.608032744,-0.1599496428,-0.762507577,0.949713408,-0.0165891072,-0.2541876251,-0.5810474397,-0.7147512654,-0.9603519829,-0.3523353261,0.5870764572,-1.0054190761,-0.5842025827,0.1917393585,-0.8174951493,-0.2658725027,-1.0830953996,0.6531512998,-1.0520724968,-0.3014022109,-0.6090030071,-0.4411494207,-0.0514653204,-0.5388516355,0.6198003611,-0.4406636162,-0.2763676762,-0.0125349582,-0.7669933487,-0.4147016273,-0.0524076263
,,,Mary,F,m_F,All,Mixed,Chadwyck_1852_Herbert_TheKnightsof,1852_Herbert_TheKnightsof,m,non,1852,vic,0.7875352795,-1.3820779881,-0.7737043489,0.8877697715,0.4217275212,-0.8872776379,-0.1434765597,0.994126225,-0.8342893948,1.1368837965,-0.3366046969,-0.9206071105,-0.3459648772,1.7310482563,-1.7076130956,-1.3358080239,-0.3125671806,-0.2272565051,-0.0492570086,-0.3320113238,-0.8596395442,-0.7901064519,-0.0681243667,-0.5195084001,-0.0343466195,-1.0339562794,-0.2704595656,0.7264024344,-0.5457258515,-1.0767888201,-0.2219892093
,,,Pierre,F,m_F,All,Mixed,Chadwyck_1852_Melville_PierreorThe,1852_Melville_PierreorThe,m,can,1852,vic,1.3370791442,-0.3685250316,0.062656764,-0.6742221404,0.0889315626,0.2216129436,0.1988261232,0.994126225,-0.3038053772,1.5510073441,-0.0788142759,0.101914778,0.1256283602,1.1699871638,0.7238523787,-0.6541566775,-0.2465057684,-0.3415688087,-0.4935814358,0.1421553171,2.2638699129,0.1671211982,0.3173892412,2.0058454867,0.6198003611,0.7320619734,-0.3782666926,-0.114829551,-0.3335297859,0.2540014532,-0.172443151
,,,Jane,F,f_F,Female_Female,Female_Female,Chadwyck_1852_Sedgwick_ANewEngland,1852_Sedgwick_ANewEngland,f,can,1852,vic,-0.5644395792,0.0136747696,-0.6401764225,0.7279364279,0.3080898768,0.4536148738,-0.3476467426,0.1396874798,-0.1965977253,-0.4124018369,-0.4371011563,0.1185505301,1.0391525939,0.4211144646,0.4446711526,0.6131087625,-0.0837194171,-0.0362767692,-0.4106958032,-0.2096203645,-0.3672967214,-0.2573660389,-0.0746945712,0.8306573015,1.9280943223,0.701852185,-0.0472870577,-0.543399092,-0.1075023629,0.2234732996,0.2415638821
,,,Geraldine,F,m_F,All,Mixed,Chadwyck_1852_Simms_AsGooda,1852_Simms_AsGooda,m,non,1852,vic,2.2975029381,-1.0197096005,2.4612354937,-2.1928440531,2.1939336421,-0.1244238336,0.9496946266,2.2757843428,-0.4857862357,2.5926309655,-1.4632536424,-0.9886230481,-0.5977295003,1.6214805837,-0.8112700965,-0.5610414829,-0.1197974017,-1.5712382678,-1.0520724968,-0.8883266173,4.6071490086,0.4191403478,4.6608417597,-0.545140105,0.6198003611,-0.1327607142,0.5634171879,0.4981551048,-0.5783395191,0.1110660266,-0.4653341688
,,,Tom,M,f_M,All,Mixed,Chadwyck_1852_Stowe_UncleTomCabin,1852_Stowe_UncleTomCabin,f,can,1852,vic,0.8924365449,0.2256512662,1.1601353347,-1.4102339792,-0.460317052,-0.8833454018,2.2811322599,0.5669068524,1.5302266435,0.9584523959,0.5235482225,1.7375960542,0.7794846629,-0.2334072636,0.8056108374,1.8262195318,-0.6055523608,0.057739634,-0.05110042,0.2931943088,0.7868904102,1.2405374926,-0.6415482451,0.4504268343,0.6198003611,-0.0040465391,-0.5368953116,1.7136804081,1.0627923476,-0.069552826,-1.0291532502
,,,Esmond,M,m_M,All,Male_Male,Chadwyck_1852_Thackeray_TheHistoryof,1852_Thackeray_TheHistoryof,m,can,1852,vic,-0.3788589358,-0.6216390645,-0.5437536026,1.0033946436,-0.2682153198,-0.0300501671,-0.2685588306,-0.7147512654,-0.5086064073,-0.3837226065,-0.3610600416,-0.1913187831,0.9484508957,1.5555871371,0.3455067841,0.0315645314,-0.3750529708,-0.2849803926,0.5980147538,-0.2509196696,0.0709706376,0.0263615366,-0.5989042802,1.7178881178,-0.0343466195,0.7457233289,-0.5479791568,-0.0831527128,-0.4832603599,-0.0101991997,-0.2252110481
,,,Kate,F,f_F,Female_Female,Female_Female,Chadwyck_1852_Warner_DollarsandCents,1852_Warner_DollarsandCents,f,non,1852,vic,-0.6219207479,0.6455685295,1.4330355505,-0.8399420523,-0.9608638189,-1.0052447211,-0.6742403985,0.1396874798,5.1007368978,-0.3670568517,2.833463828,2.2495216444,-0.6044495747,0.7696672262,0.3044409441,1.9550404228,1.2469363671,0.6170852252,-0.1824166254,0.7408694952,0.2030352916,-0.2190746653,-0.6111582342,0.3081708266,1.9280943223,-0.1422522875,-0.4636287205,0.6138917142,4.833118869,-0.8856168131,-0.6458840154
,,,Clara,F,m_F,All,Mixed,Chadwyck_1853_Bennett_ClaraMorelandor,1853_Bennett_ClaraMorelandor,m,non,1853,vic,-0.223755502,-0.9506070964,0.1819825733,0.7297927042,0.9493308701,-0.9305322351,-0.8490688724,-0.7147512654,-0.1288643932,0.0424253975,1.1037055805,-0.6370284719,-0.3202295402,-0.5477197771,-0.0414725073,0.1169997641,0.249967265,1.2356159709,-1.0520724968,-0.5018185705,0.212152926,0.2459465669,-0.5588180958,0.2807341865,1.2739473417,-0.1642252389,0.1149303733,0.4763494761,-0.1933564563,-0.5978846563,-0.7896111657
,,,M. Paul,M,f_M,All,Mixed,Chadwyck_1853_Bronte_VilletteByCurrer,1853_Bronte_VilletteByCurrer,f,can,1853,vic,-0.200762341,-0.2119864965,-0.0486492569,0.3143235515,0.1646899922,-0.28957775,-0.0785578061,-0.7147512654,-0.5213790444,-0.3971857745,0.4427470957,-0.5724624311,-0.1095454232,-0.7390572986,0.4805739932,0.2446648656,-0.7949412881,-0.0302202728,-0.3950240829,0.2988441524,0.0049997565,0.9553750697,0.8937180574,-0.6720435126,-0.6884936001,-0.6278492046,-0.5654975635,0.2241070172,-0.7705407473,0.2485441486,-0.7273733589
,,,Richard,M,m_M,All,Male_Male,Chadwyck_1853_Dickens_BleakHouseBy,1853_Dickens_BleakHouseBy,m,can,1853,vic,0.0252036689,-0.1113735474,0.7158605319,-0.336038958,0.4677237106,-0.6198855828,-0.1659498212,1.4213455976,1.0576609411,0.0129897209,0.6156237423,1.8977194703,-0.5290604534,-0.4903024255,1.0615706664,1.0381573232,-0.2531401131,0.3298300283,-0.3901118886,-0.3657091229,0.0985744597,-0.3617161002,0.45735235,-0.4967924257,-0.6884936001,-0.8504314985,-0.8745053965,0.4806406302,1.0959109615,-0.6581868278,-0.3372647593
,,,Ruth,F,f_F,Female_Female,Female_Female,Chadwyck_1853_Gaskell_RuthANovel,1853_Gaskell_RuthANovel,f,non,1853,vic,-0.7548834181,0.8027742556,-0.5412360262,0.2369424727,0.0239957658,0.8271773038,-0.1958617226,-0.2875318928,-0.3744600327,-0.5671113318,0.3824665245,-0.0778186193,0.2894549239,0.220501493,1.0256241297,0.9452764824,-0.2575892547,0.6116676356,0.5580581382,0.8608765291,-0.1151811842,1.6529541684,-0.3871325755,1.4839092247,-0.6884936001,2.0537688462,-0.4286645754,-0.8118901558,-0.8399483312,1.4570138375,-0.5190120734
,,,Keziah,F,f_F,Female_Female,Female_Female,Chadwyck_1853_Hale_LiberiaorMr,1853_Hale_LiberiaorMr,f,non,1853,vic,-0.7370139553,0.3587019095,-0.3678647,0.4459948462,-0.4278491536,0.3395800268,-0.8490688724,-0.7147512654,-0.1512706219,-0.6455819593,0.6382681088,-0.4371033905,-1.0691458339,0.4267777224,0.0555973708,0.2420573957,-0.3185485623,-0.4727704247,-0.008913959,-0.400882256,-0.1732700361,-1.7681779714,-0.0163385927,-0.6742963304,1.9280943223,-0.7631126728,0.530978259,-0.6473991387,0.3826431331,-0.6118290339,3.0465906357
,,,Hugues,M,m_M,All,Male_Male,Chadwyck_1853_Herbert_TheChevaliersof,1853_Herbert_TheChevaliersof,m,non,1853,vic,0.0132320372,-1.622784396,-0.1780364679,1.2511170284,-1.4343540039,-1.304094665,-0.151187993,1.8485649702,-0.8638623418,0.7427529837,-1.9246141301,-0.6231857705,0.2225639041,-0.1421160708,-2.8709174454,-1.6320239764,0.2566159459,0.1378533058,-0.3081806336,-1.059657373,0.1192809389,-2.0722951124,1.8275735447,-0.1860457914,0.6198003611,-1.1317325678,-0.2040789448,1.092035721,-0.1933564563,-2.0331508116,1.6812137541
,,,Frederick,M,m_M,All,Male_Male,Chadwyck_1853_Simms_MariedeBerniere,1853_Simms_MariedeBerniere,m,non,1853,vic,-0.3703067771,1.6194269198,-0.9275713535,-0.3918164182,-0.6199508858,0.7092102206,-0.2708585018,0.1396874798,0.3526794344,-0.5287827231,0.4112980893,0.6486702217,-1.2071391505,-1.253937848,0.8085931762,-0.8054328126,-0.3529531019,0.5527940285,-0.127575315,0.6946369797,-0.2513459312,0.0945857453,-1.0916559454,-0.6292576363,-0.0343466195,-0.6090562173,0.0057573383,-0.7381628183,0.3016529069,0.595153333,0.1246546531
,,,Philip,M,m_M,All,Male_Male,Chadwyck_1853_Simms_VasconselosARomance,1853_Simms_VasconselosARomance,m,non,1853,vic,-0.1133546166,0.5301867275,-0.0135186799,-0.295201605,1.1008477293,0.1783583465,0.1101127126,0.994126225,-0.7030742659,-0.2625361727,-0.9639456425,-0.6631346664,0.1455739239,-0.7278399801,0.221093221,-0.3357136769,-0.678402168,-0.3506742999,0.0304897785,0.5180298516,-0.3056314694,0.9610166388,0.1886423423,-0.3835380219,0.6198003611,-0.2873559678,-0.5862493045,-0.1128100391,-0.942062226,0.6131536785,-0.539784124
,,,Lilian,F,m_F,All,Mixed,Chadwyck_1853_Willis_Fun-JottingsorLaughs,1853_Willis_Fun-JottingsorLaughs,m,non,1853,vic,0.4881068434,-1.0464140233,4.2639439856,-1.9558174617,-2.1459421105,-1.7091149838,-0.8490688724,-0.7147512654,0.520916396,1.6761431856,-0.0269906938,-1.0978758702,-1.1145291889,-0.0341271253,-1.0754777346,-1.9409792632,3.1727469675,-0.4128539937,4.9982474222,4.9134164794,1.1308322202,3.3201366226,1.2334241421,-0.6500318214,0.6198003611,-1.2870650904,0.0342309888,1.1652108561,-0.4970653311,0.3203467426,-1.5100016255
,,,Philip,M,f_M,All,Mixed,Chadwyck_1853_Yonge_TheHeirof,1853_Yonge_TheHeirof,f,non,1853,vic,-0.6158656546,0.5415697657,0.1633284467,-0.0624813293,0.175512625,0.6620233874,-0.2183913477,-0.2875318928,0.0456137779,-0.5748856185,-0.0099779014,1.2716847963,0.404520349,-1.1041029735,1.2589315401,1.727754752,-0.3670689082,-0.4557571188,-0.4918576391,-0.3541057157,-0.2698700971,0.3977584337,-0.1089137194,-0.5759004876,1.2739473417,0.5287320162,-0.6811512422,-0.6749742249,-0.0752474606,0.7085924914,-0.0826080407
,,,Max,M,m_M,All,Male_Male,Chadwyck_1854_Cooke_LeatherStockingand,1854_Cooke_LeatherStockingand,m,non,1854,vic,-0.1866836491,0.1845362776,-0.1824041981,0.0956475817,-0.0869362204,-1.264772304,0.3162549422,0.5669068524,1.6145380605,-0.1769875144,1.6870079842,1.9812340482,-0.9037851642,-0.9494389042,0.8230575536,1.6232790373,0.1607164199,0.7177845905,1.7427716564,-0.2558024217,0.0598255883,-0.5140542068,-0.5581366734,0.08156591,-0.6884936001,0.2372238405,0.0636644625,1.2482538609,1.6616318401,-1.2321633936,-0.6652513774
,,,Mr. Effingham,M,m_M,All,Male_Male,Chadwyck_1854_Cooke_TheVirginiaComedians,1854_Cooke_TheVirginiaComedians,m,non,1854,vic,-0.5900019649,0.7815418316,-0.7524517427,0.2584181731,-0.7200602392,-1.0445670821,0.3938722907,0.5669068524,1.1540969558,-0.6393263941,1.0079333962,2.4203726971,-0.5844447773,0.9732564301,0.8914387222,1.2707339473,0.29190649,0.9991911051,1.2443992973,0.3581664825,-0.162247998,0.821889741,-0.1460064293,0.0420453694,-0.6884936001,0.1648356699,-0.5943095756,1.0851408101,0.8352633514,-0.4012433651,-1.0035832859
,,,Gertrude,F,f_F,Female_Female,Female_Female,Chadwyck_1854_Cummins_TheLamplighter1854,1854_Cummins_TheLamplighter1854,f,non,1854,vic,-0.5318159897,0.1612815775,-0.0468245111,0.269849007,-0.2871549272,0.6777523318,-0.2150865815,1.8485649702,-0.2971335969,-0.4294702162,0.5795580026,0.3916051637,-0.1366725578,1.7689779375,1.2766511642,0.8893716,-0.3043071942,0.3168067192,0.5998351136,0.6400621233,0.0296501166,0.6308561894,0.0154200102,0.0649736955,-0.6884936001,1.2609416,-0.5295065319,-0.6875402046,-0.4647344773,0.8360261652,-0.1942171477
,,,Mr. Bounderby,M,m_M,All,Male_Male,Chadwyck_1854_Dickens_HardTimesFor,1854_Dickens_HardTimesFor,m,can,1854,vic,0.0533722218,-0.4640605727,0.3143783869,0.1208430366,-0.9825090845,-1.4220617482,-0.4664105798,-1.1419706379,1.853332074,0.5185195852,1.7587788957,1.7237545067,-0.6444130151,-1.1315302004,0.6234872876,0.4436403359,0.135758817,0.6544214334,1.1913046538,-0.1959474257,-0.3228831267,-0.8248387126,-0.4827428045,-0.5650888116,0.6198003611,-0.2009011924,0.0289883914,1.0676006598,1.9769675833,-1.5074728221,-0.6029822262
,,,Henry,M,m_M,All,Male_Male,Chadwyck_1854_Herbert_PersonsandPictures,1854_Herbert_PersonsandPictures,m,non,1854,vic,0.1785902268,-1.4786918028,-2.0288616568,2.0671673219,1.9855979607,-0.9895157767,-0.5337300675,-1.1419706379,-1.1035355868,0.1698785398,-0.2651697689,-1.1703322367,-0.9763793987,0.7043318616,-3.0863608658,-1.7171927459,-0.7658795801,-1.0564008011,0.9647008095,-1.2173451568,-0.8596395442,-1.6896545496,0.3704926597,-0.5205948829,5.1988292252,-1.0818255626,-0.1625342707,0.6573914316,-0.5308107636,-1.6006870218,0.9205075028
,,,Fanny,F,f_F,Female_Female,Female_Female,Chadwyck_1854_Holmes_TempestandSunshine,1854_Holmes_TempestandSunshine,f,non,1854,vic,-0.6271750069,0.4497723784,-0.171282861,0.197184299,0.1701013086,0.7760582344,0.1300802605,-1.1419706379,0.0785016206,-0.3831796192,0.1636628387,0.5678143479,-0.300287037,1.0861140021,1.0530306505,1.1801134585,-0.2446035174,0.408854066,-0.4827794365,-0.0117918754,-0.2977709374,0.1286355974,0.7557218627,-0.6836315436,-0.6884936001,0.9775428532,-0.0948346727,-0.6334736667,0.0352586938,0.6636802126,0.1366509535
,,,Ned,M,m_M,All,Male_Male,Chadwyck_1854_Jones_FreaksandFortune,1854_Jones_FreaksandFortune,m,non,1854,vic,-0.169034881,0.1335892251,0.6709810713,-0.3551100513,0.013173133,0.6030398458,0.5663264244,0.994126225,0.1179193705,-0.3763831543,-0.7929578792,1.085326585,-0.0218669654,-0.2388900391,1.0329292237,1.2722203683,-0.3072307825,-0.2602790756,-0.0075798634,0.1859877536,-0.1723922381,-0.1550347367,1.4254318008,0.4055713314,-0.6884936001,0.5211027968,-0.2896694515,-0.3021320388,0.1561806107,0.3896172984,0.2474570531
,,,Mrs. Partington,F,m_F,All,Mixed,Chadwyck_1854_Shillaber_LifeandSayings,1854_Shillaber_LifeandSayings,m,non,1854,vic,-1.0237394633,0.2394566123,-0.0362107838,0.5402202256,-1.0826184379,-1.1664664014,-0.64308143,-0.2875318928,1.5375089383,-0.9695377555,1.8252083374,1.9266353192,-0.5245020888,-0.895192397,0.6500089133,-0.7258355292,-0.0056840323,0.138312721,1.5827442626,0.110759192,-0.4743868868,1.7830415948,-0.6037846751,1.4024574898,-0.6884936001,0.5653960967,0.3685863119,0.7692670773,0.9088128258,-0.0201894053,-1.2189050724
,,,Frederica,F,m_F,All,Mixed,Chadwyck_1854_Simms_SouthwardHoA,1854_Simms_SouthwardHoA,m,non,1854,vic,-0.7210140557,-0.3050754452,-0.6925179167,1.0908512435,-0.1194041188,0.1665616382,-0.8490688724,-0.2875318928,-0.573102291,-0.5740317291,0.3667338909,-1.1004322496,-1.1122646679,-0.2743268346,-0.6697551468,-1.2052934654,-0.678855616,-0.2710110079,-0.4346928244,0.6033314047,-0.0472021161,0.3086851295,-0.8270447238,-0.7093584815,-0.0343466195,-1.1519347907,-0.4819255647,-0.494318832,-0.6272262722,0.281440731,-0.2746937023
,,,Mr. Jorrocks,M,m_M,All,Male_Male,Chadwyck_1854_Surtees_HandleyCrossor,1854_Surtees_HandleyCrossor,m,non,1854,vic,-0.2496363198,-0.6673327854,1.049467044,0.0614859888,-1.3937691309,-1.1703986375,-0.2706039288,-1.1419706379,-0.4118967439,-0.4006371751,-0.7330001176,0.0799680869,1.2078259851,-0.3974762092,0.0378324847,0.1103113219,0.1744796285,0.0902590718,2.0537787349,-0.2985235202,-0.348748431,0.3743601583,-0.260962873,1.270828294,-0.6884936001,0.6252340523,-0.7268429576,0.9249499927,-0.4959953951,-0.719852056,-0.9465994243
,,,Clive,F,m_F,All,Mixed,Chadwyck_1854_Thackeray_TheNewcomesMemoirs,1854_Thackeray_TheNewcomesMemoirs,m,can,1854,vic,0.4028231933,-1.9246926842,-0.0229196873,1.1176038391,0.3946709392,-1.2608400679,-0.1577984619,2.7030037154,-0.7078639171,0.3957163361,-0.5105775436,-0.9183566052,-0.4494494989,-0.3053541778,-0.3358812424,0.1219683679,-1.2424168052,-0.4896616136,1.1584639404,-1.3068849773,0.110008406,-0.9146746005,-0.5146250482,-0.6735689264,-0.6884936001,-1.0280987549,-0.8835568753,1.051064438,-0.3906233662,-1.4272379753,-0.4156856727
,,,Mildmay,M,m_M,All,Male_Male,Chadwyck_1854_Thorpe_TheMasterHouse,1854_Thorpe_TheMasterHouse,m,non,1854,vic,-0.3468903479,-0.1297612839,-0.4614262922,0.5840777302,-0.4657283684,0.571581957,-0.362148719,0.994126225,0.1705444024,-0.437057479,0.7806164975,1.109799516,-0.4532699982,1.6608253709,0.7920051501,0.8560768849,-0.6937308831,0.4729692809,0.430849132,-0.9251080225,-0.0790623629,0.3865958036,0.2943516648,-0.4708274046,-0.6884936001,0.2982445618,0.1486426528,-0.6536979062,0.0448465702,0.6331408092,-0.1196112935
,,,Martin,M,m_M,All,Male_Male,Chadwyck_1854_Trowbridge_MartinMerrivaleHis,1854_Trowbridge_MartinMerrivaleHis,m,non,1854,vic,-0.6440860963,0.0649660613,-0.4161422559,0.6202572399,-0.0734079294,-0.28957775,-0.340623593,0.5669068524,-0.2992466451,-0.3580500188,0.6503067973,0.203958596,-0.1002890483,-1.1232667286,1.1078607821,0.4262499186,-0.1235985591,1.6831801429,1.4606825057,0.5875213521,-0.2436954735,0.209229855,-0.3434636034,0.9207488068,-0.6884936001,1.4732068969,-0.4472496166,0.1170202453,-0.341748403,-0.1204401155,-0.4535043448
,,,Ellen,F,m_F,All,Mixed,Chadwyck_1855_Bennett_EllenNorburyor,1855_Bennett_EllenNorburyor,m,non,1855,vic,0.8209031904,-0.4422522087,-0.0880173057,-0.1889780831,-0.500901925,1.2597232753,-0.432474552,-0.7147512654,-0.8054709992,1.7176000108,0.8130353657,1.2664834393,4.5606141966,1.5042197822,-1.6723582237,-0.1133771133,-0.025894018,0.5967469973,0.058077967,0.2702518867,8.5631440841,0.7442098155,-0.7853603732,0.970740327,-0.6884936001,1.0451120037,0.3189193651,-1.291276966,-0.9735260335,1.3420760768,0.0031433134
,,,Ellie,F,m_F,All,Mixed,Chadwyck_1855_Cooke_EllieorThe,1855_Cooke_EllieorThe,m,non,1855,vic,-0.6604444315,0.7392040002,-0.5475416643,0.2221540883,-0.108581486,-0.9973802489,-0.4605485045,-1.1419706379,1.806499669,-0.5402456742,1.4738169474,2.1941767026,-0.9494484438,1.0449214897,0.6876461288,0.9756162077,0.2572795254,0.8301059443,3.4442538946,-0.166932315,-0.4703687215,1.259988385,-0.6465738714,-0.6672393018,-0.6884936001,0.0852838568,-0.2683939843,0.6942534826,1.3152886545,-0.1481084951,-1.0757686649
,,,Mary,F,f_F,Female_Female,Female_Female,Chadwyck_1855_Evans_InezATale,1855_Evans_InezATale,f,non,1855,vic,-0.810601895,-0.1474747439,-1.0285509742,1.2257590864,-0.487373634,-1.1428729847,-0.1728550498,-1.1419706379,-0.8079674245,-0.7023411196,1.210091031,-0.6128424185,0.3390357833,-0.4311660767,-0.9838351838,-0.5625519002,0.1621690954,3.5724897728,1.0447893791,0.2289131967,-0.0835711397,0.6343821624,-0.1217209505,0.1148363968,-0.6884936001,1.1013483984,0.5487209443,0.9405389954,-0.9433090481,-0.5699822797,-1.0016758787
,,,Margaret,F,f_F,Female_Female,Female_Female,Chadwyck_1855_Gaskell_NorthAndSouth,1855_Gaskell_NorthAndSouth,f,non,1855,vic,-0.8810422939,0.5391036228,-0.6968395886,0.5974253471,-0.054468322,0.4418181655,-0.3607790482,0.1396874798,0.0479589537,-0.7345137212,1.2022037773,0.7508441878,1.7388049744,-0.4861396884,0.8356131664,1.0794309564,0.386624319,0.5280702968,0.162386633,0.3690251163,-0.1747133272,1.0504898952,-0.3754786522,1.3954245791,-0.6884936001,2.4964935619,-0.5166933264,-0.5383279937,-0.26651134,0.8611136456,-0.4657351365
,,,Saxon,M,m_M,All,Male_Male,Chadwyck_1855_Herbert_WagerofBattle,1855_Herbert_WagerofBattle,m,non,1855,vic,3.3684745735,-1.6174965897,1.3388477772,-1.8633501494,-0.9446298697,-0.3053066944,0.6316523245,-1.1419706379,-0.2559954159,2.265551074,-0.865795262,-1.1421801226,-1.088303277,-0.0450112252,-1.094148635,-1.4459853203,1.6152940808,-1.2690510689,-1.0520724968,-0.2154665615,1.2173743878,-1.2243182129,-0.0046949211,-0.7624991558,4.5446822446,-1.153696241,0.2223777532,0.528233402,0.1235571395,-0.8415213346,0.772704967
,,,Mary,F,f_F,Female_Female,Female_Female,Chadwyck_1855_Holmes_TheEnglishOrphans,1855_Holmes_TheEnglishOrphans,f,non,1855,vic,-0.7804303527,0.5971127341,-0.2243748723,0.2248467478,-0.203279523,0.6698878596,0.0556602297,-0.2875318928,-0.4155323844,-0.695580525,-0.2379234785,-0.6374515587,-0.5123390136,-0.2054893786,0.8505711536,0.8840625843,-0.1248737436,1.19833328,1.2211027217,-0.3360205883,-0.0438104717,0.7651171977,-0.1174646621,0.7504073848,-0.0343466195,2.427907645,0.1315077892,-0.5699479488,-0.6152063438,0.8963400122,-0.2591481979
