"source","target","weight","type"
"mind","bath",5,"undirected"
"see","remark",79,"undirected"
"feel","remark",43,"undirected"
"think","remark",87,"undirected"
"look","remark",78,"undirected"
"mind","remark",29,"undirected"
"see","medit",5,"undirected"
"feel","medit",14,"undirected"
"think","medit",31,"undirected"
"look","medit",19,"undirected"
"mind","medit",12,"undirected"
"see","citi",23,"undirected"
"feel","citi",6,"undirected"
"think","citi",19,"undirected"
"look","citi",10,"undirected"
"mind","citi",5,"undirected"
"see","lyon",3,"undirected"
"feel","lyon",2,"undirected"
"think","lyon",1,"undirected"
"look","lyon",1,"undirected"
"mind","lyon",2,"undirected"
"see","majest",4,"undirected"
"feel","majest",5,"undirected"
"think","majest",2,"undirected"
"look","majest",2,"undirected"
"mind","majest",1,"undirected"
"see","prop",1,"undirected"
"think","prop",1,"undirected"
"mind","prop",1,"undirected"
"see","vale",2,"undirected"
"think","vale",1,"undirected"
"look","vale",3,"undirected"
"mind","vale",1,"undirected"
"see","vault",3,"undirected"
"feel","vault",2,"undirected"
"mind","vault",1,"undirected"
"see","fertil",1,"undirected"
"mind","fertil",1,"undirected"
"see","savag",13,"undirected"
"feel","savag",10,"undirected"
"think","savag",10,"undirected"
"look","savag",13,"undirected"
"mind","savag",3,"undirected"
"see","avail",3,"undirected"
"feel","avail",9,"undirected"
"think","avail",7,"undirected"
"look","avail",6,"undirected"
"mind","avail",5,"undirected"
"see","higher",9,"undirected"
"feel","higher",10,"undirected"
"think","higher",13,"undirected"
"look","higher",9,"undirected"
"mind","higher",8,"undirected"
"see","emphat",3,"undirected"
"feel","emphat",5,"undirected"
"think","emphat",3,"undirected"
"look","emphat",6,"undirected"
"mind","emphat",2,"undirected"
"see","truli",12,"undirected"
"feel","truli",26,"undirected"
"think","truli",24,"undirected"
"look","truli",15,"undirected"
"mind","truli",7,"undirected"
"see","chafe",1,"undirected"
"feel","chafe",3,"undirected"
"think","chafe",2,"undirected"
"look","chafe",5,"undirected"
"mind","chafe",2,"undirected"
"see","salt",3,"undirected"
"think","salt",2,"undirected"
"look","salt",1,"undirected"
"mind","salt",1,"undirected"
"see","templ",13,"undirected"
"feel","templ",10,"undirected"
"think","templ",9,"undirected"
"look","templ",9,"undirected"
"mind","templ",2,"undirected"
"see","satisfi",58,"undirected"
"feel","satisfi",67,"undirected"
"think","satisfi",56,"undirected"
"look","satisfi",43,"undirected"
"mind","satisfi",21,"undirected"
"see","suppress",10,"undirected"
"feel","suppress",9,"undirected"
"think","suppress",11,"undirected"
"look","suppress",11,"undirected"
"mind","suppress",5,"undirected"
"see","becom",70,"undirected"
"feel","becom",67,"undirected"
"think","becom",109,"undirected"
"look","becom",51,"undirected"
"mind","becom",30,"undirected"
"mind","neral",1,"undirected"
"see","pencil",12,"undirected"
"feel","pencil",1,"undirected"
"think","pencil",10,"undirected"
"look","pencil",9,"undirected"
"mind","pencil",2,"undirected"
"see","sketch",8,"undirected"
"feel","sketch",4,"undirected"
"think","sketch",13,"undirected"
"look","sketch",9,"undirected"
"mind","sketch",4,"undirected"
"see","current",6,"undirected"
"feel","current",17,"undirected"
"think","current",21,"undirected"
"look","current",7,"undirected"
"mind","current",9,"undirected"
"see","glide",27,"undirected"
"feel","glide",6,"undirected"
"think","glide",15,"undirected"
"look","glide",12,"undirected"
"mind","glide",1,"undirected"
"mind","unoppos",1,"undirected"
"see","beach",8,"undirected"
"feel","beach",2,"undirected"
"look","beach",1,"undirected"
"mind","beach",2,"undirected"
"see","fine",67,"undirected"
"feel","fine",31,"undirected"
"think","fine",71,"undirected"
"look","fine",42,"undirected"
"mind","fine",19,"undirected"
"see","height",15,"undirected"
"feel","height",8,"undirected"
"think","height",7,"undirected"
"look","height",12,"undirected"
"mind","height",7,"undirected"
"see","narrow",18,"undirected"
"feel","narrow",12,"undirected"
"think","narrow",15,"undirected"
"look","narrow",11,"undirected"
"mind","narrow",10,"undirected"
"mind","nightingal",1,"undirected"
"see","path",39,"undirected"
"feel","path",15,"undirected"
"think","path",27,"undirected"
"look","path",24,"undirected"
"mind","path",13,"undirected"
"see","declar",49,"undirected"
"feel","declar",40,"undirected"
"think","declar",47,"undirected"
"look","declar",43,"undirected"
"mind","declar",16,"undirected"
"see","control",7,"undirected"
"feel","control",19,"undirected"
"think","control",13,"undirected"
"look","control",7,"undirected"
"mind","control",5,"undirected"
"see","prosecut",2,"undirected"
"feel","prosecut",1,"undirected"
"mind","prosecut",3,"undirected"
"think","consumpt",2,"undirected"
"look","consumpt",1,"undirected"
"mind","consumpt",3,"undirected"
"see","contribut",1,"undirected"
"feel","contribut",7,"undirected"
"think","contribut",13,"undirected"
"look","contribut",1,"undirected"
"mind","contribut",8,"undirected"
"see","stage",6,"undirected"
"feel","stage",2,"undirected"
"think","stage",1,"undirected"
"look","stage",4,"undirected"
"mind","stage",4,"undirected"
"mind","swiss",1,"undirected"
"see","susan",15,"undirected"
"feel","susan",9,"undirected"
"think","susan",9,"undirected"
"look","susan",8,"undirected"
"see","anyth",88,"undirected"
"feel","anyth",71,"undirected"
"think","anyth",120,"undirected"
"look","anyth",50,"undirected"
"mind","anyth",29,"undirected"
"see","dupe",3,"undirected"
"feel","dupe",1,"undirected"
"think","dupe",3,"undirected"
"look","dupe",1,"undirected"
"see","mortifi",19,"undirected"
"feel","mortifi",26,"undirected"
"think","mortifi",18,"undirected"
"look","mortifi",14,"undirected"
"mind","mortifi",7,"undirected"
"see","reginald",21,"undirected"
"feel","reginald",7,"undirected"
"think","reginald",8,"undirected"
"look","reginald",7,"undirected"
"mind","reginald",1,"undirected"
"see","c",21,"undirected"
"feel","c",14,"undirected"
"think","c",17,"undirected"
"look","c",12,"undirected"
"mind","c",17,"undirected"
"see","courci",30,"undirected"
"feel","courci",19,"undirected"
"think","courci",37,"undirected"
"look","courci",16,"undirected"
"mind","courci",15,"undirected"
"see","regd",1,"undirected"
"see","year",114,"undirected"
"feel","year",82,"undirected"
"think","year",144,"undirected"
"look","year",96,"undirected"
"mind","year",48,"undirected"
"see","enclos",8,"undirected"
"feel","enclos",2,"undirected"
"think","enclos",7,"undirected"
"look","enclos",2,"undirected"
"see","satisfactori",6,"undirected"
"feel","satisfactori",5,"undirected"
"think","satisfactori",9,"undirected"
"look","satisfactori",7,"undirected"
"mind","satisfactori",1,"undirected"
"see","everyth",51,"undirected"
"feel","everyth",36,"undirected"
"think","everyth",66,"undirected"
"look","everyth",33,"undirected"
"mind","everyth",17,"undirected"
"see","fair",49,"undirected"
"feel","fair",44,"undirected"
"think","fair",77,"undirected"
"look","fair",56,"undirected"
"mind","fair",14,"undirected"
"see","occasion",21,"undirected"
"feel","occasion",18,"undirected"
"think","occasion",28,"undirected"
"look","occasion",23,"undirected"
"mind","occasion",6,"undirected"
"see","overlook",9,"undirected"
"feel","overlook",6,"undirected"
"think","overlook",6,"undirected"
"look","overlook",3,"undirected"
"mind","overlook",3,"undirected"
"see","shrubberi",7,"undirected"
"feel","shrubberi",2,"undirected"
"think","shrubberi",3,"undirected"
"look","shrubberi",1,"undirected"
"see","actual",18,"undirected"
"feel","actual",19,"undirected"
"think","actual",18,"undirected"
"look","actual",13,"undirected"
"mind","actual",10,"undirected"
"see","jame",33,"undirected"
"feel","jame",25,"undirected"
"think","jame",57,"undirected"
"look","jame",26,"undirected"
"mind","jame",6,"undirected"
"see","martin",8,"undirected"
"feel","martin",5,"undirected"
"think","martin",6,"undirected"
"look","martin",1,"undirected"
"mind","martin",1,"undirected"
"see","match",12,"undirected"
"feel","match",6,"undirected"
"think","match",18,"undirected"
"look","match",7,"undirected"
"mind","match",3,"undirected"
"see","wife",115,"undirected"
"feel","wife",87,"undirected"
"think","wife",168,"undirected"
"look","wife",75,"undirected"
"mind","wife",40,"undirected"
"see","tho",3,"undirected"
"feel","tho",5,"undirected"
"think","tho",7,"undirected"
"look","tho",3,"undirected"
"mind","tho",2,"undirected"
"see","unluckili",1,"undirected"
"look","unluckili",1,"undirected"
"see","visitor",23,"undirected"
"feel","visitor",20,"undirected"
"think","visitor",17,"undirected"
"look","visitor",25,"undirected"
"mind","visitor",5,"undirected"
"see","quarrel",12,"undirected"
"feel","quarrel",13,"undirected"
"think","quarrel",12,"undirected"
"look","quarrel",9,"undirected"
"mind","quarrel",1,"undirected"
"see","worthi",16,"undirected"
"feel","worthi",16,"undirected"
"think","worthi",26,"undirected"
"look","worthi",7,"undirected"
"mind","worthi",10,"undirected"
"see","curious",30,"undirected"
"feel","curious",15,"undirected"
"think","curious",18,"undirected"
"look","curious",29,"undirected"
"mind","curious",7,"undirected"
"see","conveni",7,"undirected"
"feel","conveni",8,"undirected"
"think","conveni",11,"undirected"
"look","conveni",1,"undirected"
"mind","conveni",3,"undirected"
"see","envi",13,"undirected"
"feel","envi",14,"undirected"
"think","envi",17,"undirected"
"look","envi",10,"undirected"
"mind","envi",4,"undirected"
"see","variat",2,"undirected"
"look","variat",1,"undirected"
"mind","variat",3,"undirected"
"see","churchil",15,"undirected"
"feel","churchil",11,"undirected"
"think","churchil",10,"undirected"
"look","churchil",6,"undirected"
"mind","churchil",1,"undirected"
"see","commit",17,"undirected"
"feel","commit",8,"undirected"
"think","commit",12,"undirected"
"mind","commit",3,"undirected"
"see","imprud",10,"undirected"
"feel","imprud",13,"undirected"
"think","imprud",10,"undirected"
"look","imprud",4,"undirected"
"mind","imprud",6,"undirected"
"see","unadvis",1,"undirected"
"look","unadvis",1,"undirected"
"see","abhor",1,"undirected"
"think","abhor",1,"undirected"
"see","despis",10,"undirected"
"feel","despis",15,"undirected"
"think","despis",19,"undirected"
"look","despis",10,"undirected"
"mind","despis",6,"undirected"
"see","grand",13,"undirected"
"feel","grand",4,"undirected"
"think","grand",16,"undirected"
"look","grand",9,"undirected"
"mind","grand",4,"undirected"
"see","includ",4,"undirected"
"feel","includ",5,"undirected"
"think","includ",5,"undirected"
"look","includ",4,"undirected"
"mind","includ",3,"undirected"
"see","neic",1,"undirected"
"feel","neic",1,"undirected"
"see","pray",38,"undirected"
"feel","pray",39,"undirected"
"think","pray",53,"undirected"
"look","pray",40,"undirected"
"mind","pray",13,"undirected"
"see","winter",29,"undirected"
"feel","winter",20,"undirected"
"think","winter",24,"undirected"
"look","winter",19,"undirected"
"mind","winter",7,"undirected"
"see","dreari",8,"undirected"
"feel","dreari",14,"undirected"
"think","dreari",17,"undirected"
"look","dreari",13,"undirected"
"mind","dreari",4,"undirected"
"see","season",12,"undirected"
"feel","season",10,"undirected"
"think","season",8,"undirected"
"look","season",4,"undirected"
"mind","season",5,"undirected"
"see","rob",10,"undirected"
"feel","rob",9,"undirected"
"think","rob",8,"undirected"
"look","rob",8,"undirected"
"mind","rob",3,"undirected"
"see","wednesday",2,"undirected"
"think","wednesday",1,"undirected"
"look","wednesday",2,"undirected"
"see","creatur",58,"undirected"
"feel","creatur",33,"undirected"
"think","creatur",50,"undirected"
"look","creatur",36,"undirected"
"mind","creatur",17,"undirected"
"see","descript",13,"undirected"
"feel","descript",7,"undirected"
"think","descript",11,"undirected"
"look","descript",3,"undirected"
"mind","descript",6,"undirected"
"see","incens",2,"undirected"
"feel","incens",2,"undirected"
"think","incens",4,"undirected"
"look","incens",2,"undirected"
"see","stroll",1,"undirected"
"feel","stroll",5,"undirected"
"think","stroll",5,"undirected"
"look","stroll",4,"undirected"
"mind","stroll",1,"undirected"
"see","conclus",20,"undirected"
"feel","conclus",16,"undirected"
"think","conclus",18,"undirected"
"look","conclus",12,"undirected"
"mind","conclus",10,"undirected"
"see","nonsens",4,"undirected"
"feel","nonsens",4,"undirected"
"think","nonsens",20,"undirected"
"look","nonsens",10,"undirected"
"mind","nonsens",1,"undirected"
"see","month",49,"undirected"
"feel","month",31,"undirected"
"think","month",46,"undirected"
"look","month",21,"undirected"
"mind","month",15,"undirected"
"see","twelvemonth",1,"undirected"
"feel","twelvemonth",1,"undirected"
"think","twelvemonth",2,"undirected"
"look","twelvemonth",1,"undirected"
"see","calcul",11,"undirected"
"feel","calcul",9,"undirected"
"think","calcul",11,"undirected"
"look","calcul",7,"undirected"
"mind","calcul",9,"undirected"
"see","entitl",1,"undirected"
"feel","entitl",5,"undirected"
"think","entitl",5,"undirected"
"look","entitl",3,"undirected"
"mind","entitl",3,"undirected"
"see","flirt",3,"undirected"
"feel","flirt",8,"undirected"
"think","flirt",6,"undirected"
"look","flirt",4,"undirected"
"mind","flirt",1,"undirected"
"see","disadvantag",4,"undirected"
"feel","disadvantag",1,"undirected"
"think","disadvantag",8,"undirected"
"look","disadvantag",2,"undirected"
"mind","disadvantag",3,"undirected"
"feel","dissembl",2,"undirected"
"see","hunt",5,"undirected"
"feel","hunt",3,"undirected"
"think","hunt",6,"undirected"
"look","hunt",12,"undirected"
"mind","hunt",1,"undirected"
"see","privileg",15,"undirected"
"feel","privileg",10,"undirected"
"think","privileg",9,"undirected"
"look","privileg",5,"undirected"
"mind","privileg",3,"undirected"
"see","ascertain",10,"undirected"
"feel","ascertain",10,"undirected"
"think","ascertain",15,"undirected"
"look","ascertain",8,"undirected"
"mind","ascertain",3,"undirected"
"see","begin",52,"undirected"
"feel","begin",70,"undirected"
"think","begin",90,"undirected"
"look","begin",53,"undirected"
"mind","begin",16,"undirected"
"feel","fullest",2,"undirected"
"think","fullest",2,"undirected"
"think","manwar",2,"undirected"
"think","frederica",2,"undirected"
"look","frederica",1,"undirected"
"see","girl",187,"undirected"
"feel","girl",123,"undirected"
"think","girl",238,"undirected"
"look","girl",134,"undirected"
"mind","girl",52,"undirected"
"feel","worthless",1,"undirected"
"think","worthless",5,"undirected"
"look","worthless",1,"undirected"
"see","goodhumour",4,"undirected"
"feel","goodhumour",6,"undirected"
"think","goodhumour",3,"undirected"
"look","goodhumour",3,"undirected"
"mind","goodhumour",3,"undirected"
"see","handsom",54,"undirected"
"feel","handsom",22,"undirected"
"think","handsom",61,"undirected"
"look","handsom",69,"undirected"
"mind","handsom",13,"undirected"
"see","defici",6,"undirected"
"feel","defici",9,"undirected"
"think","defici",10,"undirected"
"look","defici",4,"undirected"
"mind","defici",3,"undirected"
"see","fault",34,"undirected"
"feel","fault",24,"undirected"
"think","fault",55,"undirected"
"look","fault",16,"undirected"
"mind","fault",18,"undirected"
"see","ladyship",46,"undirected"
"feel","ladyship",18,"undirected"
"think","ladyship",52,"undirected"
"look","ladyship",36,"undirected"
"mind","ladyship",17,"undirected"
"think","beleiv",1,"undirected"
"look","beleiv",1,"undirected"
"look","beleif",1,"undirected"
"look","parkland",2,"undirected"
"see","dismiss",16,"undirected"
"feel","dismiss",14,"undirected"
"think","dismiss",22,"undirected"
"look","dismiss",12,"undirected"
"mind","dismiss",16,"undirected"
"see","insol",9,"undirected"
"feel","insol",4,"undirected"
"think","insol",8,"undirected"
"look","insol",6,"undirected"
"see","sisterinlaw",6,"undirected"
"feel","sisterinlaw",7,"undirected"
"think","sisterinlaw",5,"undirected"
