STORY ID	PUB. DATE	CLASS	CHAR.	NOUN
InternetArchive_British_1866_Yonge_Thedovein	1866	c19	0.4934278007	0.1490312565
InternetArchive_British_1867_Anonymous_AdaMoorestory	1867	c19	0.3839962978	0.0945955437
InternetArchive_British_1867_Arnold_HeverCourt	1867	c19	0.4193633633	0.04649426
InternetArchive_British_1867_Austin_JessieexpiationA	1867	c19	0.5500952603	0.1446738257
InternetArchive_British_1867_Banks_MelchiorGorles	1867	c19	0.1749205302	0.1125569114
InternetArchive_British_1867_Barrett_ConstanceRivers	1867	c19	0.4255866324	0.1589082131
InternetArchive_British_1867_Braddon_Birdsofprey	1867	c19	0.3425513052	0.1676646863
InternetArchive_British_1867_Clarke_TheBeauclercs	1867	c19	0.3896523237	0.168386183
InternetArchive_British_1867_Clarke_Theflyingscud	1867	c19	0.3409905464	0.0853531638
InternetArchive_British_1867_Crowberry_Daniel_Northofthe	1867	c19	0.3025292841	0.1212578472
InternetArchive_British_1867_Dickens_SketchesbyBoz	1867	c19	0.5024141516	0.166732008
InternetArchive_British_1867_Donelan_A_M_FloraAdairor	1867	c19	0.5660597236	0.0745585618
InternetArchive_British_1867_Eden_DumbletonCommon	1867	c19	0.4614888293	0.157193366
InternetArchive_British_1867_Fitzgerald_Seventy-fiveBrookeStreet	1867	c19	0.7161616561	0.1837188
InternetArchive_British_1867_Grant_James_1822_1887_Thewhitecockade	1867	c19	0.5047383513	0.1782443528
InternetArchive_British_1867_Gray_Russell_Neverforever	1867	c19	0.6053021498	0.1273126942
InternetArchive_British_1867_Hatton_TheTallantsof	1867	c19	0.7568631658	0.1463972171
InternetArchive_British_1867_Hood_Tom_1835_1874_Agoldenheart	1867	c19	0.4152459421	0.1099372021
InternetArchive_British_1867_Howitt_William_1792_1879_WoodburnGrange	1867	c19	0.7451800729	0.1898718451
InternetArchive_British_1867_Kirkus_William_1830_1907_Onlytobe	1867	c19	0.5834892744	0.16060955
InternetArchive_British_1867_Lee_Holme_1828_1900_MrWynyardward	1867	c19	0.4705352026	0.141664519
InternetArchive_British_1867_Linton_Sowingthewind	1867	c19	0.7514818816	0.1239159846
InternetArchive_British_1867_MacDonald_Annalsofa	1867	c19	0.3418688768	0.146561224
InternetArchive_British_1867_Macleod_Norman_1812_1872_Thestarling	1867	c19	0.5113496934	0.0704218348
InternetArchive_British_1867_McCarthy_Justin_1830_1912_TheWaterdaleneighbours	1867	c19	0.5419365962	0.1554497999
InternetArchive_British_1867_O_Meara_Kathleen_1839_1888_Awomantrials	1867	c19	0.5284953798	0.0758407269
InternetArchive_British_1867_Oliphant_MadonnaMary	1867	c19	0.824888795	0.1920727327
InternetArchive_British_1867_Riddell_Faraboverubies	1867	c19	0.6210274291	0.1456347271
InternetArchive_British_1867_Robinson_AnneJudgespinster	1867	c19	0.7064577775	0.1461940264
InternetArchive_British_1867_Robinson_Nomanfriend	1867	c19	0.6646987072	0.1818533286
InternetArchive_British_1867_Royalist_Theloyalistdaughter	1867	c19	0.4233461361	0.1302858298
InternetArchive_British_1867_Spencer_Thecabinetsecret	1867	c19	0.515651882	0.1382528522
InternetArchive_British_1867_Spicer_Boundtoplease	1867	c19	0.4736775784	0.1210100729
InternetArchive_British_1867_Stretton_Hesba_1832_1911_Paulcourtship	1867	c19	0.5946045689	0.1019596747
InternetArchive_British_1867_Tabor_Alecbride	1867	c19	0.5622413251	0.1475497179
InternetArchive_British_1867_Trollope_ArtingaleCastle	1867	c19	0.6907039703	0.1180656071
InternetArchive_British_1867_Tytler_TheHuguenotfamily	1867	c19	0.2816302948	0.1440427085
InternetArchive_British_1867_Unknown_Lifemasqueradea	1867	c19	0.6914273821	0.0644355905
InternetArchive_British_1867_Unknown_TomMarchmont	1867	c19	0.5210890084	0.1031790134
InternetArchive_British_1867_Wigram_W_Knox_William_Knox_1825_1885_Fivehundredpounds	1867	c19	0.2518014702	0.0813652952
InternetArchive_British_1867_Wood_Kate_fl_1885_SirCyrusof	1867	c19	0.6127320077	0.0928217781
InternetArchive_British_1867_Wood_Orvillecollege	1867	c19	0.5820402251	0.1228866324
InternetArchive_British_1867_Yates_BlacksheepA	1867	c19	0.6022682061	0.0990504228
InternetArchive_British_1867_Yates_Theforlornhope	1867	c19	0.4394751566	0.1303768062
InternetArchive_British_1868_Armstrong_Thewildgazelle	1868	c19	0.3943237505	0.0879843176
InternetArchive_British_1868_Blaze_de_Bury_Allforgreed	1868	c19	0.2584371919	0.0492015106
InternetArchive_British_1868_Braddon_Charlotteinheritance	1868	c19	0.4674608975	0.1227135738
InternetArchive_British_1868_Braddon_Dead-seafruit	1868	c19	0.5693914795	0.1072809761
InternetArchive_British_1868_Brooks_Soonerorlater	1868	c19	0.9066174613	0.2518181021
InternetArchive_British_1868_Capes_J_M_John_Moore_1813_1889_Themosaic-workerdaughter	1868	c19	0.7473985905	0.1234327234
InternetArchive_British_1868_Carlyon_Carlyonyear	1868	c19	0.3147777648	0.0684667749
InternetArchive_British_1868_Chatterton_Countrycoteries	1868	c19	0.6721608374	0.1604265019
InternetArchive_British_1868_Clarke_LordFalconbergheir	1868	c19	0.4352781157	0.1975714845
InternetArchive_British_1868_Collins_Mortimer_1827_1876_SweetAnnePage	1868	c19	0.5445154753	0.1123471844
InternetArchive_British_1868_Eiloart_Mrs_Elizabeth_1830_1895_Meg	1868	c19	0.5160314852	0.1665939601
InternetArchive_British_1868_Ellis_Sarah_Stickney_1812_1872_Northernroses	1868	c19	0.5147206961	0.1212566398
InternetArchive_British_1868_Fitzgerald_DianaGayor	1868	c19	0.704836905	0.1389325556
InternetArchive_British_1868_Fullom_Timewilltell	1868	c19	0.6986381025	0.1151798287
InternetArchive_British_1868_Garrett_Edward_pseud_i_e_Isabella_Fyvie_afterwards_Mayo_Theoccupationsof	1868	c19	0.6539354101	0.190189194
InternetArchive_British_1868_Hardy_Aherowork	1868	c19	0.5727588848	0.0791724138
InternetArchive_British_1868_Houstoun_Mrs_Matilda_Charlotte_1815_1892_Sinkorswim	1868	c19	0.4035767238	0.1806383089
InternetArchive_British_1868_Jeaffreson_Anoblewoman	1868	c19	0.3535589615	0.1642708989
InternetArchive_British_1868_Knight_Legh_Tonicbitters	1868	c19	0.6547026522	0.0746938098
InternetArchive_British_1868_Lee_BasilGodfreycaprice	1868	c19	0.499248113	0.1647394939
InternetArchive_British_1868_Lytton_Whatwillhe	1868	c19	0.6331775045	0.123014782
InternetArchive_British_1868_MacDonald_RobertFalconer	1868	c19	0.5677062268	0.1320376252
InternetArchive_British_1868_MacDonald_Theseaboardparish	1868	c19	0.5133250412	0.181829872
InternetArchive_British_1868_Maitland_Thepilgrimand	1868	c19	0.1806637829	0.0840355769
InternetArchive_British_1868_Marryat_NellyBrookeA	1868	c19	0.4959870086	0.1816854664
InternetArchive_British_1868_Norton_OldSirDouglas	1868	c19	0.5284501373	0.0753796598
InternetArchive_British_1868_Payn_BlondelParva	1868	c19	0.2767381893	0.122452264
InternetArchive_British_1868_Rhys_J_Themodernpedagogue	1868	c19	0.3810323035	0.1815551626
InternetArchive_British_1868_Russell_Theadventuresof	1868	c19	0.4469405793	0.1209581682
InternetArchive_British_1868_Stretton_Julia_Cecilia_Threewives	1868	c19	0.505621903	0.1745447998
InternetArchive_British_1868_Tabor_Jeaniequietlife	1868	c19	0.4423756476	0.1352944268
InternetArchive_British_1868_Talk_Thetalkof	1868	c19	0.7402809144	0.133726558
InternetArchive_British_1868_Trollope_Brokenfettersa	1868	c19	0.3817749379	0.1347486771
InternetArchive_British_1868_Trollope_LeonoraCasaloni	1868	c19	0.4329217691	0.0756676864
InternetArchive_British_1868_Trollope_Thedreamnumbers	1868	c19	0.3964785682	0.2285253118
InternetArchive_British_1868_Unknown_Flirtsandflirts	1868	c19	0.4677743632	0.081082354
InternetArchive_British_1868_Unknown_Outofthe	1868	c19	0.493698505	0.2496689832
InternetArchive_British_1868_Unknown_Truetothe	1868	c19	0.5817979001	0.1122077921
InternetArchive_British_1868_Whyte_Thewhiterose	1868	c19	0.5054680521	0.1048378538
InternetArchive_British_1868_Wood_AnneHereford	1868	c19	0.5613310123	0.1561517362
InternetArchive_British_1868_Wood_TheRedcourt	1868	c19	0.6601321097	0.1495652145
InternetArchive_British_1868_Wright_Thomas_fl_1867_1873_JohnnyRobinsonthe	1868	c19	0.2862834825	0.0960121637
InternetArchive_British_1868_Yates_Therockahead	1868	c19	0.4859801683	0.1182839297
InternetArchive_British_1869_Alford_Netherton-on-Seaa	1869	c19	0.3795541734	0.097271005
InternetArchive_British_1869_English_Watering_Places_Lovestoriesof	1869	c19	0.3789192442	0.1319000358
InternetArchive_British_1869_Fitzgerald_Fatalzeroa	1869	c19	0.3452549292	0.1046068897
InternetArchive_British_1869_Fullom_DowninDevon	1869	c19	0.6796300638	0.1011224722
InternetArchive_British_1869_Gibbon_Charles_1843_1890_RobinGray	1869	c19	0.556969126	0.0542372845
InternetArchive_British_1869_Gifford_George_Mrs_Trialsofan	1869	c19	0.3771353241	0.1009746525
InternetArchive_British_1869_Grant_James_1822_1887_Thegirlhe	1869	c19	0.5093932708	0.160868745
InternetArchive_British_1869_Hamerton_Philip_Gilbert_1834_1894_Wenderholmea	1869	c19	0.4502705499	0.1225245161
InternetArchive_British_1869_Kenealy_EdwardWortleyMontagu	1869	c19	0.175158092	0.0747653893
InternetArchive_British_1869_Marryat_V%E9roniqueAromance	1869	c19	0.4726685493	0.0894709436
InternetArchive_British_1869_McCarthy_Justin_1830_1912_Myenemydaughter	1869	c19	0.3834111652	0.1268639393
InternetArchive_British_1869_Newby_C_J_Mrs_Marrieda	1869	c19	0.3829050573	0.1107011337
InternetArchive_British_1869_Okeden_Fitzmaurice_Mrs_PhilipVaughanmarriage	1869	c19	0.3940004721	0.1350308119
InternetArchive_British_1869_Oliphant_Theministerwife	1869	c19	0.7863911338	0.1389154989
InternetArchive_British_1869_Ouida_1839_1908_Tricotrinthe	1869	c19	0.2101250977	0.1100951101
InternetArchive_British_1869_Robertson_Anne_I_Societyina	1869	c19	0.6104366677	0.1548128425
InternetArchive_British_1869_Speight_T_W_Thomas_Wilkinson_1830_1915_Underlockand	1869	c19	0.5247004758	0.074572157
InternetArchive_British_1869_St_Leonards_Eden_OberonspellA	1869	c19	0.3267773325	0.1763743146
InternetArchive_British_1869_Thomas_Falsecolours	1869	c19	0.6509498139	0.1586898293
InternetArchive_British_1869_Thornbury_Walter_1828_1876_Thevicarcourtship	1869	c19	0.732619737	0.1118025861
InternetArchive_British_1869_Tottenham_G_L_George_Loftus_HarryEgertonor	1869	c19	0.5386791284	0.1331146153
InternetArchive_British_1869_Unknown_Metafaith	1869	c19	0.5660478766	0.0803794882
InternetArchive_British_1869_Veitch_Sophie_F_F_Sophie_Frances_Fane_Wiseasa	1869	c19	0.7491172628	0.1383339419
InternetArchive_British_1869_Yates_Wreckedinport	1869	c19	0.4996871187	0.1436361907
InternetArchive_British_1870_Ainsworth_HilaryStIves	1870	c19	0.4375048878	0.0835196403
InternetArchive_British_1870_Alexander_Mrs_Notwhileshe	1870	c19	0.0734656949	0.0760251391
InternetArchive_British_1870_Author_of_No_appeal_GeraldHastingsof	1870	c19	0.4612632054	0.1181711484
InternetArchive_British_1870_Baring_InexituIsrael	1870	c19	0.5089214493	0.1398734278
InternetArchive_British_1870_Black_Kilmeny	1870	c19	0.721087599	0.0896293047
InternetArchive_British_1870_Bothmer_Stronghandsand	1870	c19	0.6183319729	0.0961620667
InternetArchive_British_1870_Burrow_JabezOliphantor	1870	c19	0.5804555313	0.159891793
InternetArchive_British_1870_Caldbeck_Mary_Costello_SeftonHall	1870	c19	0.6412769041	0.1483043791
InternetArchive_British_1870_Cecil_Langford_Fenacregrangea	1870	c19	0.818315577	0.1786016298
InternetArchive_British_1870_Craik_Theunkindword	1870	c19	0.2418244152	0.1466930496
InternetArchive_British_1870_Edwards_Debenhamvow	1870	c19	0.7206468797	0.12064178
InternetArchive_British_1870_Gilbert_Theinquisitoror	1870	c19	0.5756571181	0.0996576727
InternetArchive_British_1870_Gore_AnnieJenningsA	1870	c19	0.4515224155	0.0876213535
InternetArchive_British_1870_Grant_James_1822_1887_LadyWedderburnwish	1870	c19	0.5668074126	0.1314893324
InternetArchive_British_1870_Gwendoline_GwendolineharvestA	1870	c19	0.333092531	0.0830356946
InternetArchive_British_1870_Harris_Richard_1833_1906_MayfairtoMillbank	1870	c19	0.7455996996	0.1332601091
InternetArchive_British_1870_Helps_CasimirMaremma	1870	c19	0.4739154458	0.1380864314
InternetArchive_British_1870_Hutcheson_Caughtina	1870	c19	0.4234150035	0.1672716423
InternetArchive_British_1870_Leigh_Alfred_MaudAtherton	1870	c19	0.4674767004	0.0912599727
InternetArchive_British_1870_Notley_Beneaththewheels	1870	c19	0.7639387637	0.1460508766
InternetArchive_British_1870_Oliphant_Johnalove	1870	c19	0.7077803309	0.0789403006
InternetArchive_British_1870_Oliphant_Salemchapel	1870	c19	0.5395986044	0.1379440122
InternetArchive_British_1870_Oliphant_Thethreebrothers	1870	c19	0.8423176225	0.1279038154
InternetArchive_British_1870_Ouida_1839_1908_Puckhisvicissitudes	1870	c19	0.4686853177	0.151313649
InternetArchive_British_1870_Peacock_Edward_1831_1915_RalfSkirlaughthe	1870	c19	0.6325298015	0.1073509548
InternetArchive_British_1870_Ponsonby_Nora	1870	c19	0.6354110319	0.1292051128
InternetArchive_British_1870_Reade_Putyourselfin	1870	c19	0.747284356	0.1312146966
InternetArchive_British_1870_Riddell_AustinFriars	1870	c19	0.5264760891	0.1096046358
InternetArchive_British_1870_Robinson_Sternnecessity	1870	c19	0.7726401868	0.147560296
InternetArchive_British_1870_Smart_Bitteristhe	1870	c19	0.4867322149	0.1708349688
InternetArchive_British_1870_Smythies_AcquittedAnovel	1870	c19	0.5777679196	0.1008720579
InternetArchive_British_1870_Tabor_Hagar	1870	c19	0.4832431254	0.1701578409
InternetArchive_British_1870_Tainsh_Edward_Campbell_Onemaidenonly	1870	c19	0.7679692485	0.1630600491
InternetArchive_British_1870_Tottenham_G_L_George_Loftus_TerenceMcGowanthe	1870	c19	0.528299701	0.1006535237
InternetArchive_British_1870_Trollope_Asiren	1870	c19	0.544275703	0.1266028209
InternetArchive_British_1870_Trollope_Oldtimesrevived	1870	c19	0.4136862958	0.0889281677
InternetArchive_British_1870_Wood_GeorgeCanterburywill	1870	c19	0.6456620486	0.1489360321
InternetArchive_British_1870_Yates_Arightedwrong	1870	c19	0.5682508778	0.119293079
InternetArchive_British_1871_Braddon_Fentonquest	1871	c19	0.4656938598	0.1537811908
InternetArchive_British_1871_Braddon_TheLovelsof	1871	c19	0.4777798487	0.1323694117
InternetArchive_British_1871_Cameron_Helen_HelenCameronfrom	1871	c19	0.6277702777	0.0940981469
InternetArchive_British_1871_Collins_Mortimer_1827_1876_Marquisandmerchant	1871	c19	0.4591917068	0.1277633854
InternetArchive_British_1871_Fenn_Bybirtha	1871	c19	0.6812698251	0.1240519292
InternetArchive_British_1871_Fenn_George_Manville_1831_1909_Thesapphirecross	1871	c19	0.6116014272	0.0802487958
InternetArchive_British_1871_Garland_James_TregarthenHalla	1871	c19	0.5473806669	0.09956925
InternetArchive_British_1871_Grant_James_1822_1887_Onlyanensign	1871	c19	0.5766478483	0.1466032952
InternetArchive_British_1871_Hughes_TomBrownat	1871	c19	0.6787152433	0.1515864179
InternetArchive_British_1871_Lockhart_Fairtosee	1871	c19	0.685214698	0.1227860172
InternetArchive_British_1871_Marryat_Thepreyof	1871	c19	0.3672204347	0.0962922971
InternetArchive_British_1871_Murray_Eustace_Clare_Grenville_1824_1881_Thememberfor	1871	c19	0.4565618923	0.1303492695
InternetArchive_British_1871_Oliphant_SquireArden	1871	c19	0.6924384354	0.1683694125
InternetArchive_British_1871_Ouida_1839_1908_Folle-Farine	1871	c19	0.1831707325	0.1138337474
InternetArchive_British_1871_Pomeroy_John_TheScandinavianring	1871	c19	0.6586323251	0.1783361947
InternetArchive_British_1871_Rands_William_Brighty_1823_1882_Shoemakersvillage	1871	c19	0.3083713658	0.0947623804
InternetArchive_British_1871_Scott_Clumberchaseor	1871	c19	0.6664335859	0.1182432655
InternetArchive_British_1871_Smart_CecileorModern	1871	c19	0.5559973938	0.1245145975
InternetArchive_British_1871_Walmsley_Hugh_Mulleneux_Thelifeguardsman	1871	c19	0.4359718991	0.0569981444
InternetArchive_British_1871_Wedmore_Fredrick_Sir_1844_1921_Asnaptgold	1871	c19	0.5044878634	0.1221559983
InternetArchive_British_1871_Wood_Lady_1802_1879_Seadrifta	1871	c19	0.5752756227	0.141999297
InternetArchive_British_1871_Yates_DrWainwrightpatient	1871	c19	0.6195987331	0.1202010019
InternetArchive_British_1872_Baxter_PercyLockhartor	1872	c19	0.4251333243	0.0823816249
InternetArchive_British_1872_Besant_Ready-moneyMortiboy	1872	c19	0.5837505453	0.1749384967
InternetArchive_British_1872_Blackmore_Themaidof	1872	c19	0.3163167937	0.1839870601
InternetArchive_British_1872_Braddon_RobertAinsleigh	1872	c19	0.3549249452	0.1385395938
InternetArchive_British_1872_Broughton_Good-byeSweethearta	1872	c19	0.5664915509	0.0778829915
InternetArchive_British_1872_Chatterton_Thelostbride	1872	c19	0.5326742142	0.0880857321
InternetArchive_British_1872_Collins_PoorMissFinch	1872	c19	0.4640650907	0.0940832806
InternetArchive_British_1872_Dickens_Helen_Wildwooda	1872	c19	0.5659886218	0.1744821747
InternetArchive_British_1872_Eiloart_Mrs_Elizabeth_1830_1895_Outofher	1872	c19	0.5896791255	0.1277712586
InternetArchive_British_1872_Farebrother_A_TheSedgeboroughworld	1872	c19	0.4833550578	0.0646336613
InternetArchive_British_1872_Grant_James_1822_1887_Underthered	1872	c19	0.5136558483	0.1342297733
InternetArchive_British_1872_Griffiths_Arthur_1838_1908_Thequeenshilling	1872	c19	0.4119035988	0.085239605
InternetArchive_British_1872_Ham_Thebridalbar	1872	c19	0.6478868219	0.1386657955
InternetArchive_British_1872_Lee_Countrystoriesold	1872	c19	0.4024443571	0.116259708
InternetArchive_British_1872_MacDonald_Thevicardaughter	1872	c19	0.6724497836	0.1872949454
InternetArchive_British_1872_MacDonald_WilfridCumbermede	1872	c19	0.6680197005	0.1650059676
InternetArchive_British_1872_Mackarness_Matilda_Anne_formerly_Planch_Amingledyarn	1872	c19	0.787644198	0.1749264336
InternetArchive_British_1872_Manning_Theladyof	1872	c19	0.6244232173	0.170551738
InternetArchive_British_1872_Murray_Rhaynel_Geraldordeal	1872	c19	0.7796266197	0.1330151699
InternetArchive_British_1872_Oliphant_Athisgates	1872	c19	0.7720148541	0.1659278181
InternetArchive_British_1872_Oliphant_Ombra	1872	c19	0.8310353127	0.1223288932
InternetArchive_British_1872_Palgrave_William_Gifford_1826_1888_HermannAghaan	1872	c19	0.1972389249	0.089465844
InternetArchive_British_1872_Payn_CeciltrystA	1872	c19	0.2400204778	0.098863055
InternetArchive_British_1872_Phillpotts_Mary_Charlotte_Janetchoice	1872	c19	0.7284128199	0.1018639964
InternetArchive_British_1872_Robinson_Wrayfordwardand	1872	c19	0.4684309524	0.1388420268
InternetArchive_British_1872_Strange_Calthorpe_Twoworldsof	1872	c19	0.5138472153	0.0728975284
InternetArchive_British_1872_Tabor_Aston-Royal	1872	c19	0.5410747443	0.1416963118
InternetArchive_British_1872_Tucker_Marwood_1836_MichaelTresidder	1872	c19	0.2440059161	0.0433741534
InternetArchive_British_1872_Unknown_MacalpineorOn	1872	c19	0.3126763955	0.1338561097
InternetArchive_British_1872_Unknown_SonsofDives	1872	c19	0.3689752413	0.1067776393
InternetArchive_British_1872_Unknown_Yarndalean	1872	c19	0.5259514969	0.1148823568
InternetArchive_British_1872_Whitaker_Edward_novelist_LucyFitzadaman	1872	c19	0.3214366925	0.0987208924
InternetArchive_British_1872_Woman_Awomanvengeance	1872	c19	0.5233292703	0.0930315065
InternetArchive_British_1872_Yates_Theyellowflag	1872	c19	0.6376329277	0.1411318333
InternetArchive_British_1873_Boyce_Frostandthaw	1873	c19	0.2640275516	0.0928208103
InternetArchive_British_1873_Braddon_Strangersandpilgrims	1873	c19	0.603622266	0.1293913671
InternetArchive_British_1873_Charles_Againstthestream	1873	c19	0.3753795294	0.1024205904
